order_no,order_date,customer_name,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,ship_date,cost_price,retail_price,profit_margin,order_quantity,sub_total,discount_pct,discount_amt,order_total,shipping_cost,year,month,quarter,ship_delay_days,unit_margin,gross_profit_estimate,discount_pct_decimal,discount_band
6102-1,2015-05-11,Bill Stewart,Sydney,NSW,Consumer,Tina Carlton,Critical,Adesso Programmable 142-Key Keyboard,Office Supplies,Wrap Bag,Regular Air,2015-05-13,32.02,152.48,120.46,50,4149.75,9.0,239.59,4246.59,4.0,2015,5,2,2,120.46,6023.0,0.09,Medium
6103-1,2015-05-04,Guy Armstrong,Sydney,NSW,Small Business,Samantha Chairs,Critical,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Technology,Small Box,Regular Air,2015-05-05,21.56,35.94,14.38,8,1457.68,0.0,102.99,1343.67,6.66,2015,5,2,1,14.38,115.04,0.0,No Discount
6103-1,2014-12-06,Janet Martin,Sydney,NSW,Home Office,Radhya Staples,High,Fluorescent Highlighters by DrawIt,Office Supplies,Small Box,Regular Air,2014-12-08,1.95,3.98,2.03,30,1345.28,8.0,11.0,1343.08,0.83,2014,12,4,2,2.03,60.9,0.08,Medium
6103-1,2016-03-09,Shirley Schmidt,Melbourne,VIC,Home Office,Yvette Biti,High,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Small Box,Regular Air,2016-03-10,54.29,90.48,36.19,10,484.48,1.0,34.87,444.25,19.99,2016,3,1,1,36.19,361.9,0.01,Low
6103-1,2016-08-24,Quincy Jones,Sydney,NSW,Corporate,Samantha Chairs,Low,Bagged Rubber Bands,Office Supplies,Wrap Bag,Regular Air,2016-08-24,0.24,1.26,1.02,44,63.36,0.0,0.6,63.56,0.7,2016,8,3,0,1.02,44.88,0.0,No Discount
6104-1,2015-11-01,Shahid Hopkins,Sydney,NSW,Corporate,Natasha Song,Low,Security-Tint Envelopes,Office Supplies,Small Pack,Regular Air,2015-11-04,4.89,7.64,2.75,42,48.96,3.0,4.41,44.55,1.39,2015,11,4,3,2.75,115.5,0.03,Low
6104-1,2016-01-17,Cyra Reiten,Sydney,NSW,Small Business,Nicholas Fernandes,Medium,Artisan 481 Labels,Technology,Small Box,Regular Air,2016-01-17,1.94,3.08,1.14,45,292.32,0.0,29.23,263.09,0.99,2016,1,1,0,1.14,51.3,0.0,No Discount
6104-1,2016-12-10,Jeenine Kunder,Sydney,NSW,Corporate,Mihael Khan,Medium,Artisan 487 Labels,Furniture,Large Box,Regular Air,2016-12-12,2.29,3.69,1.4,20,159.3,5.0,7.49,144.61,0.5,2016,12,4,2,1.4,28.0,0.05,Low
6104-1,2015-05-20,Alan Shonely,Sydney,NSW,Home Office,Nicholas Fernandes,Low,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Technology,Small Box,Regular Air,2015-05-21,56.16,136.98,80.82,12,4539.85,4.0,330.98,4353.55,24.49,2015,5,2,1,80.82,969.84,0.04,Low
6104-1,2015-11-01,Craig Carroll,Melbourne,VIC,Consumer,Connor Betts,Medium,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Small Box,Regular Air,2015-11-03,3.39,1.34,2.87,19,200.22,0.0,14.02,186.2,0.87,2015,11,4,2,-2.05,-38.95,0.0,No Discount
6104-2,2015-11-01,Bobby Trafton,Sydney,NSW,Small Business,Mihael Khan,Medium,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Small Box,Regular Air,2015-11-06,1.3,2.88,1.58,37,48.96,1.0,4.41,44.55,1.01,2015,11,4,5,1.58,58.46,0.01,Low
6106-1,2015-05-08,Jack OBriant,Sydney,NSW,Corporate,Mihael Khan,High,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Regular Air,2015-05-09,377.99,599.99,222.0,10,8299.54,4.0,54.05,7950.24,24.49,2015,5,2,1,222.0,2220.0,0.04,Low
6107-1,2015-04-10,Bradley Nguyen,Sydney,NSW,Small Business,Samantha Chairs,Critical,UGen Ultra Cordless Optical Suite,Office Supplies,Wrap Bag,Regular Air,2015-04-13,54.52,100.97,46.45,16,4845.84,1.0,390.88,4735.64,7.18,2015,4,2,3,46.45,743.2,0.01,Low
6108-1,2016-06-14,Vivek Grady,Melbourne,VIC,Small Business,Connor Betts,Not Specified,Smiths General Use 3-Ring Binders,Furniture,Large Box,Regular Air,2016-06-14,1.18,1.88,0.7,3,33.36,10.0,2.47,33.89,1.49,2016,6,2,0,0.7,2.1,0.1,Medium
6108-1,2015-11-06,Vivek Grady,Melbourne,VIC,Consumer,Connor Betts,Medium,PastelOcean Color Pencil Set,Office Supplies,Small Box,Regular Air,2015-11-06,11.11,19.84,8.73,19,599.8,0.0,23.99,575.81,4.1,2015,11,4,0,8.73,165.87,0.0,No Discount
6109-1,2015-10-15,Lisa DeCherney,Sydney,NSW,Corporate,Aanya Zhang,Medium,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Small Box,Regular Air,2015-10-15,54.29,90.48,36.19,23,1959.52,1.0,787.82,1808.43,19.99,2015,10,4,0,36.19,832.37,0.01,Low
6109-1,2015-12-19,Olvera Toch,Melbourne,VIC,Home Office,Yvette Biti,Critical,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,2015-12-21,3.75,7.08,3.33,9,245.6,9.0,14.36,243.69,2.35,2015,12,4,2,3.33,29.97,0.09,Medium
6109-1,2016-05-21,Dana Kaydos,Sydney,NSW,Corporate,Tina Carlton,Not Specified,TechSavi Cordless Keyboard,Technology,Small Box,Regular Air,2016-05-22,17.84,34.99,17.15,29,1421.68,3.0,111.0,1350.28,5.5,2016,5,2,1,17.15,497.35,0.03,Low
6110-1,2016-06-20,Harold Dahlen,Sydney,NSW,Corporate,Tina Carlton,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,2016-06-20,1.6,2.62,1.02,26,73.6,8.0,3.37,74.95,0.8,2016,6,2,0,1.02,26.52,0.08,Medium
6111-1,2014-10-12,Arthur Prichep,Sydney,NSW,Small Business,Phoebe Gour,High,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Small Box,Regular Air,2014-10-14,2.39,4.26,1.87,1,118.8,4.0,11.88,106.92,1.2,2014,10,4,2,1.87,1.87,0.04,Low
6111-1,2016-02-03,Tom Stivers,Sydney,NSW,Home Office,Aanya Zhang,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,2016-03-02,1.18,1.88,0.7,39,206.62,8.0,20.66,193.04,1.49,2016,2,1,28,0.7,27.3,0.08,Medium
6111-1,2015-02-08,Doug Bickford,Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Apex Box Cutter Scissors,Office Supplies,Small Box,Regular Air,2015-02-10,4.19,10.23,6.04,24,199.0,10.0,5.98,183.08,4.68,2015,2,1,2,6.04,144.96,0.1,Medium
6112-1,2016-12-04,Ben Peterman,Sydney,NSW,Home Office,Phoebe Gour,High,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Small Box,Express Air,2016-12-05,54.29,90.48,36.19,10,486.86,1.0,32.87,430.05,19.99,2016,12,4,1,36.19,361.9,0.01,Low
6112-1,2015-01-07,Barry Franz,Melbourne,VIC,Small Business,Yvette Biti,Medium,Binder Clips by OIC,Office Supplies,Small Box,Regular Air,2015-01-09,0.93,1.48,0.55,41,28.12,8.0,0.0,28.12,0.7,2015,1,1,2,0.55,22.55,0.08,Medium
6112-1,2015-11-10,Peter Fuller,Sydney,NSW,Small Business,Preston Senome,Critical,Binder Clips by OIC,Office Supplies,Wrap Bag,Regular Air,2015-11-14,0.93,1.48,0.55,21,28.12,5.0,0.0,28.12,0.7,2015,11,4,4,0.55,11.55,0.05,Low
6112-1,2015-11-10,Peter Fuller,Sydney,NSW,Corporate,Preston Senome,High,Binder Clips by OIC,Office Supplies,Small Box,Express Air,2015-11-14,0.93,1.48,0.55,26,28.12,7.0,0.0,28.12,0.7,2015,11,4,4,0.55,14.3,0.07,Medium
6113-1,2016-02-23,Nathan Gauner,Sydney,NSW,Corporate,Tina Carlton,High,Apex Box Cutter Scissors,Technology,Small Pack,Express Air,2016-02-25,4.19,10.23,6.04,35,296.3,0.0,26.96,267.04,4.68,2016,2,1,2,6.04,211.4,0.0,No Discount
6113-1,2015-11-10,Chuck Clark,Sydney,NSW,Home Office,Tina Carlton,Not Specified,Smiths File Caddy,Office Supplies,Wrap Bag,Express Air,2015-11-10,4.03,9.38,5.35,41,225.12,10.0,11.26,213.86,7.28,2015,11,4,0,5.35,219.35,0.1,Medium
6114-1,2016-06-18,Shaun Weien,Sydney,NSW,Consumer,Aanya Zhang,Critical,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,2016-06-20,1.6,2.62,1.02,32,66.64,6.0,4.76,65.26,0.8,2016,6,2,2,1.02,32.64,0.06,Medium
6114-1,2015-11-22,Ellis Ballard,Sydney,NSW,Corporate,Radhya Staples,Medium,Artisan 479 Labels,Furniture,Small Pack,Regular Air,2015-11-23,1.59,2.61,1.02,16,105.2,0.0,3.26,101.48,0.5,2015,11,4,1,1.02,16.32,0.0,No Discount
6114-1,2015-08-10,Nora Price,Sydney,NSW,Corporate,Radhya Staples,Low,Artisan Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Small Box,Regular Air,2015-08-11,3.52,5.58,2.06,38,20.18,1.0,2.2,106.98,2.99,2015,8,3,1,2.06,78.28,0.01,Low
6114-1,2015-09-04,Victor Price,Melbourne,VIC,Corporate,Connor Betts,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,2015-09-06,2.5,5.68,3.18,50,197.31,2.0,3.96,293.63,3.6,2015,9,3,2,3.18,159.0,0.02,Low
6114-1,2015-06-12,Victoria Wilson,Sydney,NSW,Small Business,Natasha Song,Not Specified,Smiths Bulk Pack Metal Binder Clips,Technology,Jumbo Drum,Delivery Truck,2015-06-14,3.95,6.08,2.13,49,180.64,9.0,1.82,180.53,1.82,2015,6,2,2,2.13,104.37,0.09,Medium
6114-1,2015-08-31,Larry Hughes,Melbourne,VIC,Small Business,Yvette Biti,High,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Small Box,Regular Air,2015-09-01,21.56,35.94,14.38,10,2599.59,3.0,263.97,2587.69,6.66,2015,8,3,1,14.38,143.8,0.03,Low
6114-1,2015-11-12,Michael Oakman,Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan 479 Labels,Office Supplies,Small Box,Express Air,2015-11-14,1.59,2.61,1.02,24,104.4,5.0,3.13,101.27,0.5,2015,11,4,2,1.02,24.48,0.05,Low
6115-1,2016-02-01,Patrick Gardner,Melbourne,VIC,Home Office,Connor Betts,High,TechSavi Access Keyboard,Technology,Small Box,Regular Air,2016-02-02,10.07,15.98,5.91,41,225.21,5.0,2.06,216.85,4.0,2016,2,1,1,5.91,242.31,0.05,Low
6115-1,2016-03-22,Sarah Bern,Sydney,NSW,Home Office,Leighton Forrest,Low,"DrawIt Colored Pencils, 48-Color Set",Technology,Jumbo Drum,Delivery Truck,2016-03-23,21.56,36.55,14.99,42,194.5,0.0,15.56,178.98,13.89,2016,3,1,1,14.99,629.58,0.0,No Discount
6116-1,2015-11-28,Jeremy Pistek,Sydney,NSW,Home Office,Mihael Khan,High,Apex Box Cutter Scissors,Office Supplies,Small Box,Regular Air,2015-12-01,4.19,10.23,6.04,40,470.58,3.0,37.65,432.93,4.68,2015,11,4,3,6.04,241.6,0.03,Low
6116-1,2015-11-12,Michael Oakman,Melbourne,VIC,Consumer,Connor Betts,High,Apex Box Cutter Scissors,Office Supplies,Wrap Bag,Regular Air,2015-11-14,4.19,10.23,6.04,37,470.58,1.0,37.65,432.93,4.68,2015,11,4,2,6.04,223.48,0.01,Low
6118-1,2015-11-15,Alan Hwang,Melbourne,VIC,Small Business,Yvette Biti,Critical,Smiths Bulk Pack Metal Binder Clips,Office Supplies,Small Box,Regular Air,2015-11-24,3.95,6.08,2.13,19,249.28,10.0,7.48,241.8,1.82,2015,11,4,9,2.13,40.47,0.1,Medium
6119-1,2015-09-01,Antherina Tachmonas,Sydney,NSW,Home Office,Mihael Khan,Low,Smiths General Use 3-Ring Binders,Technology,Small Box,Regular Air,2015-09-03,1.18,1.88,0.7,44,63.58,3.0,1.31,69.13,1.49,2015,9,3,2,0.7,30.8,0.03,Low
6119-1,2015-01-01,Michael Oakman,Melbourne,VIC,Home Office,Connor Betts,High,Smiths Colored Interoffice Envelopes,Office Supplies,Small Box,Regular Air,2015-01-03,19.83,30.98,11.15,40,329.0,3.0,3.16,200.54,19.51,2015,1,1,2,11.15,446.0,0.03,Low
6120-1,2016-12-28,Cindy Chapman,Sydney,NSW,Corporate,Tina Carlton,Critical,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Small Box,Regular Air,2016-12-30,2.39,4.26,1.87,39,153.26,7.0,10.69,144.11,1.2,2016,12,4,2,1.87,72.93,0.07,Medium
6120-1,2013-12-30,Trudy Brown,Melbourne,VIC,Small Business,Connor Betts,High,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,2013-12-30,1.84,2.88,1.04,31,174.02,6.0,17.48,160.52,0.99,2013,12,4,0,1.04,32.24,0.06,Medium
6121-1,2016-02-04,Cyma Kinney,Sydney,NSW,Small Business,Phoebe Gour,Medium,TechSavi Cordless Elite Duo,Office Supplies,Small Box,Regular Air,2016-02-05,60.59,100.98,40.39,41,472.7,8.0,41.07,434.25,7.18,2016,2,1,1,40.39,1655.99,0.08,Medium
6121-1,2015-11-30,Crian Creighton,Sydney,NSW,Home Office,Aanya Zhang,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,2015-12-01,21.56,36.55,14.99,26,273.3,3.0,8.2,265.1,13.89,2015,11,4,1,14.99,389.74,0.03,Low
6122-1,2016-03-18,MaryBeth Skach,Melbourne,VIC,Small Business,Yvette Biti,Low,UGen Ultra Professional Cordless Optical Suite,Technology,Jumbo Drum,Delivery Truck,2016-03-18,156.5,300.97,144.47,47,673.55,2.0,0.0,683.36,7.18,2016,3,1,0,144.47,6790.09,0.02,Low
6122-1,2015-10-24,Shahid Hopkins,Sydney,NSW,Home Office,Natasha Song,High,Binder Clips by OIC,Office Supplies,Small Pack,Regular Air,2015-10-26,0.93,1.48,0.55,29,29.2,3.0,0.0,28.32,0.7,2015,10,4,2,0.55,15.95,0.03,Low
6122-1,2014-09-28,Giulietta Baptist,Sydney,NSW,Home Office,Tina Carlton,Medium,UGen Ultra Professional Cordless Optical Suite,Office Supplies,Small Box,Regular Air,2014-09-29,156.5,300.97,144.47,8,4599.88,7.0,269.39,4183.85,7.18,2014,9,3,1,144.47,1155.76,0.07,Medium
6123-1,2016-02-10,Roy Skaria,Sydney,NSW,Small Business,Samantha Chairs,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Pack,Regular Air,2016-02-11,4.46,10.89,6.43,18,198.4,8.0,9.92,188.48,4.5,2016,2,1,1,6.43,115.74,0.08,Medium
6123-1,2015-05-20,Allen Armold,Melbourne,VIC,Home Office,Connor Betts,Not Specified,Multimedia Mailers,Office Supplies,Small Pack,Express Air,2015-05-22,99.39,162.93,63.54,45,3353.1,2.0,33.75,3373.63,19.99,2015,5,2,2,63.54,2859.3,0.02,Low
6123-1,2015-05-29,Carol Triggs,Sydney,NSW,Home Office,Radhya Staples,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Pack,Regular Air,2015-05-29,2.5,5.68,3.18,23,169.32,9.0,5.96,165.9,3.6,2015,5,2,0,3.18,73.14,0.09,Medium
6123-1,2015-11-01,Bobby Trafton,Sydney,NSW,Consumer,Mihael Khan,Medium,Aluminum Document Frame,Office Supplies,Wrap Bag,Regular Air,2015-11-03,5.5,12.22,6.72,38,40.32,3.0,4.1,38.69,2.85,2015,11,4,2,6.72,255.36,0.03,Low
6124-1,2015-11-28,Jeremy Pistek,Sydney,NSW,Consumer,Mihael Khan,Not Specified,Artisan Binder Labels,Technology,Small Box,Regular Air,2015-12-01,2.45,3.89,1.44,39,33.88,9.0,3.03,30.83,7.01,2015,11,4,3,1.44,56.16,0.09,Medium
6124-1,2015-08-10,Nora Price,Sydney,NSW,Small Business,Preston Senome,High,"DrawIt Colored Pencils, 48-Color Set",Technology,Medium Box,Regular Air,2015-08-13,21.56,36.55,14.99,48,279.3,10.0,8.38,270.92,13.89,2015,8,3,3,14.99,719.52,0.1,Medium
6124-1,2016-12-14,Dorris Love,Sydney,NSW,Small Business,Phoebe Gour,Critical,Economy Rollaway Files,Technology,Small Box,Regular Air,2016-12-15,67.73,165.2,97.47,11,6799.5,3.0,454.9,6575.82,19.99,2016,12,4,1,97.47,1072.17,0.03,Low
6124-1,2016-01-19,Tamara Willingham,Sydney,NSW,Corporate,Phoebe Gour,Not Specified,Binder Posts,Furniture,Large Box,Regular Air,2016-01-19,3.5,5.74,2.24,17,272.25,0.0,8.17,264.08,5.01,2016,1,1,0,2.24,38.08,0.0,No Discount
6124-1,2016-02-13,Mack Vonner,Sydney,NSW,Corporate,Tina Carlton,Not Specified,Alto Memo Cubes,Office Supplies,Wrap Bag,Express Air,2016-02-22,3.32,5.18,1.86,15,342.48,3.0,24.95,325.75,2.04,2016,2,1,9,1.86,27.9,0.03,Low
6125-1,2015-11-11,Nora Price,Sydney,NSW,Consumer,Preston Senome,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,2015-11-13,1.17,2.78,1.61,18,58.38,5.0,3.5,54.88,1.2,2015,11,4,2,1.61,28.98,0.05,Low
6126-1,2016-03-26,Cyma Kinney,Sydney,NSW,Home Office,Phoebe Gour,High,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,2016-03-28,3.52,5.68,2.16,23,255.6,6.0,2.07,235.29,1.39,2016,3,1,2,2.16,49.68,0.06,Medium
6126-1,2015-11-01,Bobby Trafton,Sydney,NSW,Consumer,Mihael Khan,High,Xit Blank Computer Paper,Office Supplies,Small Box,Regular Air,2015-11-06,12.39,19.98,7.59,14,200.22,2.0,14.02,280.74,5.77,2015,11,4,5,7.59,106.26,0.02,Low
6127-1,2016-05-02,Greg Hansen,Melbourne,VIC,Corporate,Yvette Biti,Critical,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Pack,Regular Air,2016-05-03,178.83,415.88,237.05,9,2405.76,7.0,245.89,2446.83,11.37,2016,5,2,1,237.05,2133.45,0.07,Medium
6127-1,2013-09-04,Darrin Martin,Melbourne,VIC,Small Business,Yvette Biti,High,Adesso Programmable 142-Key Keyboard,Technology,Small Box,Regular Air,2013-09-06,32.02,152.48,120.46,10,2455.62,3.0,142.75,2348.47,4.0,2013,9,3,2,120.46,1204.6,0.03,Low
6128-1,2016-06-14,Jim Kriz,Sydney,NSW,Consumer,Mihael Khan,High,Smiths SlimLine Pencil Sharpener,Technology,Small Box,Regular Air,2016-06-14,4.79,11.97,7.18,40,236.0,3.0,2.64,226.59,5.81,2016,6,2,0,7.18,287.2,0.03,Low
6128-1,2015-01-30,Donna Barnton,Sydney,NSW,Home Office,Nicholas Fernandes,Critical,"Smiths File Cadd Caster Set, Three Stacking Bins",Office Supplies,Wrap Bag,Express Air,2015-12-02,14.95,34.76,19.81,33,218.9,3.0,11.89,219.01,8.22,2015,1,1,306,19.81,653.73,0.03,Low
6128-1,2015-11-30,Paul MacIntyre,Melbourne,VIC,Home Office,Yvette Biti,Low,"Smiths Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Office Supplies,Small Box,Regular Air,2015-12-01,3.88,6.47,2.59,32,103.52,10.0,1.04,102.48,1.22,2015,11,4,1,2.59,82.88,0.1,Medium
6128-1,2016-12-24,Steve Nguyen,Sydney,NSW,Corporate,Leighton Forrest,Critical,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,2016-12-26,1.31,2.84,1.53,11,24.66,8.0,0.0,24.62,0.93,2016,12,4,2,1.53,16.83,0.08,Medium
6129-1,2016-04-25,Cyma Kinney,Sydney,NSW,Consumer,Phoebe Gour,Low,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Pack,Regular Air,2016-04-28,2.5,5.68,3.18,22,247.84,10.0,2.48,245.3,3.6,2016,4,2,3,3.18,69.96,0.1,Medium
6129-1,2013-10-24,Ed Jacobs,Sydney,NSW,Corporate,Mihael Khan,Critical,Adesso Programmable 142-Key Keyboard,Technology,Small Box,Regular Air,2013-10-27,32.02,152.48,120.46,8,4594.68,5.0,166.42,4271.7,4.0,2013,10,4,3,120.46,963.68,0.05,Low
6130-1,2016-11-08,Carol Triggs,Sydney,NSW,Consumer,Samantha Chairs,High,Steady Liquid Accent Tank-Style Highlighters,Furniture,Small Pack,Regular Air,2016-11-10,1.31,2.84,1.53,10,82.16,10.0,3.62,74.68,0.93,2016,11,4,2,1.53,15.3,0.1,Medium
6130-1,2014-09-12,Mark Hanes,Sydney,NSW,Home Office,Tina Carlton,Critical,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Small Box,Regular Air,2014-09-19,14.95,34.76,19.81,22,1604.95,10.0,137.31,1359.91,8.22,2014,9,3,7,19.81,435.82,0.1,Medium
6130-1,2014-12-01,Ritsa Hightower,Sydney,NSW,Small Business,Natasha Song,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,2014-12-05,1.18,1.88,0.7,9,35.2,6.0,0.36,33.92,1.49,2014,12,4,4,0.7,6.3,0.06,Medium
6130-1,2016-08-20,Ed Ludwig,Melbourne,VIC,Corporate,Yvette Biti,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Pack,Regular Air,2016-08-25,1.31,2.84,1.53,34,102.82,4.0,6.55,99.49,0.93,2016,8,3,5,1.53,52.02,0.04,Low
6131-1,2014-10-27,Denise Leinenbach,Melbourne,VIC,Corporate,Connor Betts,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Small Pack,Regular Air,2014-10-31,1.53,2.78,1.25,23,104.79,1.0,2.33,106.29,1.34,2014,10,4,4,1.25,28.75,0.01,Low
6132-1,2017-01-16,Jill Stevenson,Sydney,NSW,Corporate,Radhya Staples,High,"Laser Neon Mac Format Diskettes, 10/Pack",Technology,Jumbo Drum,Delivery Truck,2017-01-20,1.87,8.12,6.25,25,152.03,1.0,0.0,258.55,2.83,2017,1,1,4,6.25,156.25,0.01,Low
6132-1,2015-11-30,Lena Creighton,Sydney,NSW,Corporate,Samantha Chairs,Not Specified,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,2015-12-01,21.56,36.55,14.99,47,273.3,5.0,8.2,265.1,13.89,2015,11,4,1,14.99,704.53,0.05,Low
6132-1,2014-08-28,Ruben Ausman,Melbourne,VIC,Corporate,Connor Betts,Not Specified,Smiths Standard Envelopes,Technology,Small Box,Regular Air,2014-08-28,3.52,5.68,2.16,21,78.6,3.0,2.83,74.97,1.39,2014,8,3,0,2.16,45.36,0.03,Low
6133-1,2016-05-18,Frank Price,Melbourne,VIC,Consumer,Connor Betts,Medium,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,2016-05-20,10.07,15.98,5.91,32,1194.58,1.0,0.0,1199.78,4.0,2016,5,2,2,5.91,189.12,0.01,Low
6133-1,2016-06-18,Shaun Weien,Sydney,NSW,Home Office,Aanya Zhang,High,TechSavi Cordless Elite Duo,Office Supplies,Small Box,Regular Air,2016-06-20,60.59,100.98,40.39,38,1191.26,5.0,494.39,1110.27,7.18,2016,6,2,2,40.39,1534.82,0.05,Low
6134-1,2015-01-07,Barry Franz,Melbourne,VIC,Home Office,Yvette Biti,Critical,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Pack,Regular Air,2015-01-09,13.88,22.38,8.5,9,412.8,9.0,8.26,401.04,15.1,2015,1,1,2,8.5,76.5,0.09,Medium
6134-1,2013-10-25,Roland Breen,Sydney,NSW,Corporate,Natasha Song,High,Artisan 481 Labels,Technology,Jumbo Drum,Delivery Truck,2013-10-27,1.94,3.08,1.14,37,106.92,0.0,4.05,152.33,0.99,2013,10,4,2,1.14,42.18,0.0,No Discount
6135-1,2015-12-06,Erin Creighton,Sydney,NSW,Small Business,Aanya Zhang,Critical,Pizazz Drawing Pencil Set,Technology,Small Box,Regular Air,2015-12-08,1.53,2.78,1.25,6,108.42,3.0,5.42,103.0,1.34,2015,12,4,2,1.25,7.5,0.03,Low
6135-1,2015-12-06,Suzben Tis Leighton,Melbourne,VIC,Home Office,Connor Betts,Medium,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,2015-12-08,1.53,2.78,1.25,32,108.42,9.0,5.42,103.0,1.34,2015,12,4,2,1.25,40.0,0.09,Medium
6135-1,2015-12-06,Erin Creighton,Sydney,NSW,Consumer,Aanya Zhang,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,2015-12-08,1.53,2.78,1.25,47,108.42,4.0,5.42,103.0,1.34,2015,12,4,2,1.25,58.75,0.04,Low
6136-1,2016-06-30,Matthew Clasen,Sydney,NSW,Corporate,Nicholas Fernandes,Critical,Smiths Metal Binder Clips,Office Supplies,Small Box,Express Air,2016-07-02,1.6,2.62,1.02,8,34.12,2.0,7.04,32.85,0.8,2016,6,2,2,1.02,8.16,0.02,Low
6136-1,2016-06-15,Neil Knudson,Sydney,NSW,Corporate,Tina Carlton,Critical,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,2016-06-17,1.6,2.62,1.02,39,63.38,7.0,5.32,62.48,0.8,2016,6,2,2,1.02,39.78,0.07,Medium
6136-1,2016-09-21,Dan Campbell,Sydney,NSW,Corporate,Leighton Forrest,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,2016-09-21,1.18,1.88,0.7,23,34.0,7.0,1.54,34.67,1.49,2016,9,3,0,0.7,16.1,0.07,Medium
6136-1,2016-01-09,Lena Creighton,Sydney,NSW,Corporate,Samantha Chairs,Medium,Steady Liquid Accent Tank-Style Highlighters,Technology,Small Box,Regular Air,2016-01-11,1.31,2.84,1.53,34,66.8,7.0,5.34,61.46,0.93,2016,1,1,2,1.53,52.02,0.07,Medium
6136-1,2016-08-15,Dave Hallsten,Sydney,NSW,Home Office,Charlie Bui,High,300 Series Non-Flip,Office Supplies,Wrap Bag,Regular Air,2016-08-20,62.4,155.99,93.59,26,3859.6,3.0,192.98,3694.22,8.08,2016,8,3,5,93.59,2433.34,0.03,Low
6136-1,2015-12-06,Dan Lawera,Sydney,NSW,Home Office,Nicholas Fernandes,High,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,2015-12-07,1.18,1.88,0.7,18,37.6,3.0,2.63,34.97,1.49,2015,12,4,1,0.7,12.6,0.03,Low
6136-1,2015-12-24,Christopher Schild,Sydney,NSW,Corporate,Tina Carlton,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,2015-12-24,1.18,1.88,0.7,25,37.6,0.0,2.63,34.97,1.49,2015,12,4,0,0.7,17.5,0.0,No Discount
6136-1,2015-12-06,Dan Lawera,Sydney,NSW,Small Business,Nicholas Fernandes,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,2015-12-07,1.18,1.88,0.7,40,37.6,0.0,2.63,34.97,1.49,2015,12,4,1,0.7,28.0,0.0,No Discount
